1.191301166534007583e-03 -4.370887999999999884e+00
0.000000000000000000e+00 -4.362493816999999829e+00
0.000000000000000000e+00 -4.354099633999999774e+00
0.000000000000000000e+00 -4.345705450999999719e+00
0.000000000000000000e+00 -4.337311267999999664e+00
0.000000000000000000e+00 -4.328917084999999609e+00
0.000000000000000000e+00 -4.320522901999999554e+00
0.000000000000000000e+00 -4.312128718999999499e+00
0.000000000000000000e+00 -4.303734536000000332e+00
0.000000000000000000e+00 -4.295340353000000277e+00
0.000000000000000000e+00 -4.286946170000000222e+00
0.000000000000000000e+00 -4.278551987000000167e+00
0.000000000000000000e+00 -4.270157804000000112e+00
0.000000000000000000e+00 -4.261763621000000057e+00
0.000000000000000000e+00 -4.253369438000000002e+00
0.000000000000000000e+00 -4.244975254999999947e+00
0.000000000000000000e+00 -4.236581071999999892e+00
0.000000000000000000e+00 -4.228186888999999837e+00
0.000000000000000000e+00 -4.219792705999999782e+00
0.000000000000000000e+00 -4.211398522999999727e+00
0.000000000000000000e+00 -4.203004339999999672e+00
0.000000000000000000e+00 -4.194610156999999617e+00
0.000000000000000000e+00 -4.186215973999999562e+00
0.000000000000000000e+00 -4.177821790999999507e+00
0.000000000000000000e+00 -4.169427607999999452e+00
0.000000000000000000e+00 -4.161033425000000285e+00
0.000000000000000000e+00 -4.152639242000000230e+00
0.000000000000000000e+00 -4.144245059000000175e+00
0.000000000000000000e+00 -4.135850876000000120e+00
0.000000000000000000e+00 -4.127456693000000065e+00
0.000000000000000000e+00 -4.119062510000000010e+00
0.000000000000000000e+00 -4.110668326999999955e+00
0.000000000000000000e+00 -4.102274143999999900e+00
0.000000000000000000e+00 -4.093879960999999845e+00
0.000000000000000000e+00 -4.085485777999999790e+00
0.000000000000000000e+00 -4.077091594999999735e+00
0.000000000000000000e+00 -4.068697411999999680e+00
0.000000000000000000e+00 -4.060303228999999625e+00
0.000000000000000000e+00 -4.051909045999999570e+00
0.000000000000000000e+00 -4.043514862999999515e+00
0.000000000000000000e+00 -4.035120680000000348e+00
0.000000000000000000e+00 -4.026726497000000293e+00
0.000000000000000000e+00 -4.018332314000000238e+00
0.000000000000000000e+00 -4.009938131000000183e+00
0.000000000000000000e+00 -4.001543948000000128e+00
0.000000000000000000e+00 -3.993149765000000073e+00
0.000000000000000000e+00 -3.984755582000000018e+00
0.000000000000000000e+00 -3.976361398999999963e+00
0.000000000000000000e+00 -3.967967215999999908e+00
0.000000000000000000e+00 -3.959573032999999853e+00
0.000000000000000000e+00 -3.951178849999999798e+00
0.000000000000000000e+00 -3.942784666999999743e+00
0.000000000000000000e+00 -3.934390483999999688e+00
0.000000000000000000e+00 -3.925996301000000077e+00
0.000000000000000000e+00 -3.917602118000000022e+00
0.000000000000000000e+00 -3.909207934999999967e+00
1.191301166534007583e-03 -3.900813751999999912e+00
0.000000000000000000e+00 -3.892419568999999857e+00
0.000000000000000000e+00 -3.884025385999999802e+00
0.000000000000000000e+00 -3.875631202999999747e+00
0.000000000000000000e+00 -3.867237020000000136e+00
0.000000000000000000e+00 -3.858842837000000081e+00
0.000000000000000000e+00 -3.850448654000000026e+00
0.000000000000000000e+00 -3.842054470999999971e+00
0.000000000000000000e+00 -3.833660287999999916e+00
0.000000000000000000e+00 -3.825266104999999861e+00
0.000000000000000000e+00 -3.816871921999999806e+00
0.000000000000000000e+00 -3.808477738999999751e+00
0.000000000000000000e+00 -3.800083555999999696e+00
0.000000000000000000e+00 -3.791689372999999641e+00
0.000000000000000000e+00 -3.783295190000000030e+00
0.000000000000000000e+00 -3.774901006999999975e+00
0.000000000000000000e+00 -3.766506823999999920e+00
0.000000000000000000e+00 -3.758112640999999865e+00
0.000000000000000000e+00 -3.749718457999999810e+00
0.000000000000000000e+00 -3.741324275000000199e+00
0.000000000000000000e+00 -3.732930092000000144e+00
0.000000000000000000e+00 -3.724535909000000089e+00
0.000000000000000000e+00 -3.716141726000000034e+00
0.000000000000000000e+00 -3.707747542999999979e+00
0.000000000000000000e+00 -3.699353359999999924e+00
1.191301166534007583e-03 -3.690959176999999869e+00
0.000000000000000000e+00 -3.682564993999999814e+00
1.191301166534007583e-03 -3.674170810999999759e+00
0.000000000000000000e+00 -3.665776627999999704e+00
0.000000000000000000e+00 -3.657382444999999649e+00
0.000000000000000000e+00 -3.648988262000000038e+00
0.000000000000000000e+00 -3.640594078999999983e+00
1.191301166534007583e-03 -3.632199895999999928e+00
1.191301166534007583e-03 -3.623805712999999873e+00
0.000000000000000000e+00 -3.615411529999999818e+00
0.000000000000000000e+00 -3.607017347000000207e+00
1.191301166534007583e-03 -3.598623164000000152e+00
1.191301166534007583e-03 -3.590228981000000097e+00
1.191301166534007583e-03 -3.581834798000000042e+00
0.000000000000000000e+00 -3.573440614999999987e+00
2.382602333068015166e-03 -3.565046431999999932e+00
0.000000000000000000e+00 -3.556652248999999877e+00
1.191301166534007583e-03 -3.548258065999999822e+00
1.191301166534007583e-03 -3.539863882999999767e+00
0.000000000000000000e+00 -3.531469699999999712e+00
0.000000000000000000e+00 -3.523075516999999657e+00
0.000000000000000000e+00 -3.514681334000000046e+00
0.000000000000000000e+00 -3.506287150999999991e+00
0.000000000000000000e+00 -3.497892967999999936e+00
1.191301166534007583e-03 -3.489498784999999881e+00
0.000000000000000000e+00 -3.481104601999999826e+00
0.000000000000000000e+00 -3.472710419000000215e+00
0.000000000000000000e+00 -3.464316236000000160e+00
1.191301166534007583e-03 -3.455922053000000105e+00
1.191301166534007583e-03 -3.447527870000000050e+00
0.000000000000000000e+00 -3.439133686999999995e+00
0.000000000000000000e+00 -3.430739503999999940e+00
0.000000000000000000e+00 -3.422345320999999885e+00
0.000000000000000000e+00 -3.413951137999999830e+00
0.000000000000000000e+00 -3.405556954999999775e+00
0.000000000000000000e+00 -3.397162771999999720e+00
1.191301166534070467e-03 -3.388768588999999665e+00
1.191301166534007583e-03 -3.380374406000000054e+00
1.191301166534007583e-03 -3.371980222999999999e+00
2.382602333068015166e-03 -3.363586039999999944e+00
0.000000000000000000e+00 -3.355191856999999889e+00
1.191301166534070467e-03 -3.346797673999999834e+00
1.191301166534007583e-03 -3.338403491000000223e+00
1.191301166534007583e-03 -3.330009308000000168e+00
0.000000000000000000e+00 -3.321615125000000113e+00
0.000000000000000000e+00 -3.313220942000000058e+00
1.191301166534007583e-03 -3.304826759000000003e+00
0.000000000000000000e+00 -3.296432575999999948e+00
0.000000000000000000e+00 -3.288038392999999893e+00
1.191301166534007583e-03 -3.279644209999999838e+00
0.000000000000000000e+00 -3.271250026999999783e+00
0.000000000000000000e+00 -3.262855843999999728e+00
0.000000000000000000e+00 -3.254461660999999673e+00
1.191301166534007583e-03 -3.246067478000000062e+00
1.191301166534007583e-03 -3.237673295000000007e+00
1.191301166534007583e-03 -3.229279111999999952e+00
1.191301166534007583e-03 -3.220884928999999897e+00
1.191301166534070467e-03 -3.212490745999999842e+00
0.000000000000000000e+00 -3.204096563000000231e+00
4.765204666136030331e-03 -3.195702380000000176e+00
1.191301166534007583e-03 -3.187308197000000121e+00
3.573903499602022315e-03 -3.178914014000000066e+00
5.956505832670037914e-03 -3.170519831000000011e+00
3.573903499602022315e-03 -3.162125647999999956e+00
4.765204666136030331e-03 -3.153731464999999901e+00
2.382602333068015166e-03 -3.145337281999999846e+00
2.382602333068015166e-03 -3.136943098999999791e+00
3.573903499602022315e-03 -3.128548915999999736e+00
1.191301166534070467e-03 -3.120154732999999680e+00
0.000000000000000000e+00 -3.111760550000000070e+00
1.191301166534007583e-03 -3.103366367000000015e+00
8.339108165738053080e-03 -3.094972183999999960e+00
1.191301166534007583e-03 -3.086578000999999905e+00
1.191301166534070467e-03 -3.078183817999999849e+00
4.765204666136030331e-03 -3.069789635000000239e+00
2.382602333068015166e-03 -3.061395452000000184e+00
0.000000000000000000e+00 -3.053001269000000129e+00
5.956505832670037914e-03 -3.044607086000000074e+00
1.191301166534007583e-03 -3.036212903000000018e+00
4.765204666136030331e-03 -3.027818719999999963e+00
5.956505832670037914e-03 -3.019424536999999908e+00
4.765204666136030331e-03 -3.011030353999999853e+00
4.765204666136030331e-03 -3.002636170999999798e+00
2.382602333068015166e-03 -2.994241987999999743e+00
0.000000000000000000e+00 -2.985847804999999688e+00
5.956505832670037914e-03 -2.977453622000000077e+00
7.147806999204044630e-03 -2.969059439000000022e+00
2.382602333068015166e-03 -2.960665255999999967e+00
2.382602333068015166e-03 -2.952271072999999912e+00
2.382602333068140933e-03 -2.943876889999999857e+00
7.147806999204044630e-03 -2.935482707000000246e+00
8.339108165738053080e-03 -2.927088524000000191e+00
5.956505832670037914e-03 -2.918694341000000136e+00
7.147806999204044630e-03 -2.910300158000000081e+00
4.765204666136030331e-03 -2.901905975000000026e+00
8.339108165738053080e-03 -2.893511791999999971e+00
5.956505832670037914e-03 -2.885117608999999916e+00
7.147806999204044630e-03 -2.876723425999999861e+00
8.339108165738053080e-03 -2.868329242999999806e+00
7.147806999204044630e-03 -2.859935059999999751e+00
8.339108165738493700e-03 -2.851540876999999696e+00
1.191301166534007583e-02 -2.843146694000000085e+00
7.147806999204044630e-03 -2.834752511000000030e+00
9.530409332272060663e-03 -2.826358327999999975e+00
8.339108165738053080e-03 -2.817964144999999920e+00
7.147806999204422800e-03 -2.809569961999999865e+00
8.339108165738053080e-03 -2.801175779000000254e+00
1.072171049880606651e-02 -2.792781596000000199e+00
8.339108165738053080e-03 -2.784387413000000144e+00
5.956505832670037914e-03 -2.775993230000000089e+00
5.956505832670037914e-03 -2.767599047000000034e+00
9.530409332272060663e-03 -2.759204863999999979e+00
8.339108165738053080e-03 -2.750810680999999924e+00
1.310431283187408341e-02 -2.742416497999999869e+00
1.786951749801011027e-02 -2.734022314999999814e+00
4.765204666136030331e-03 -2.725628131999999759e+00
1.072171049880663550e-02 -2.717233948999999704e+00
7.147806999204044630e-03 -2.708839766000000093e+00
1.310431283187408341e-02 -2.700445583000000038e+00
1.429561399840808926e-02 -2.692051399999999983e+00
1.786951749801011027e-02 -2.683657216999999928e+00
9.530409332272563733e-03 -2.675263033999999873e+00
8.339108165738053080e-03 -2.666868851000000262e+00
1.667821633147610616e-02 -2.658474668000000207e+00
1.429561399840808926e-02 -2.650080485000000152e+00
1.310431283187408341e-02 -2.641686302000000097e+00
1.667821633147610616e-02 -2.633292119000000042e+00
1.667821633147610616e-02 -2.624897935999999987e+00
1.310431283187408341e-02 -2.616503752999999932e+00
1.548691516494209684e-02 -2.608109569999999877e+00
1.072171049880606651e-02 -2.599715386999999822e+00
5.956505832670037914e-03 -2.591321203999999767e+00
1.191301166534070553e-02 -2.582927020999999712e+00
2.025211983107812891e-02 -2.574532838000000101e+00
1.191301166534007583e-02 -2.566138655000000046e+00
1.072171049880606651e-02 -2.557744471999999991e+00
1.786951749801011027e-02 -2.549350288999999936e+00
1.310431283187477383e-02 -2.540956105999999881e+00
1.548691516494209684e-02 -2.532561923000000270e+00
2.025211983107812891e-02 -2.524167740000000215e+00
1.310431283187408341e-02 -2.515773557000000160e+00
1.548691516494209684e-02 -2.507379374000000105e+00
1.667821633147610616e-02 -2.498985191000000050e+00
1.906081866454412133e-02 -2.490591007999999995e+00
1.191301166534007583e-02 -2.482196824999999940e+00
1.429561399840808926e-02 -2.473802641999999885e+00
2.382602333068015166e-02 -2.465408458999999830e+00
1.906081866454412133e-02 -2.457014275999999775e+00
2.144342099761327100e-02 -2.448620092999999720e+00
1.072171049880606651e-02 -2.440225910000000109e+00
1.429561399840808926e-02 -2.431831727000000054e+00
1.548691516494209684e-02 -2.423437543999999999e+00
2.263472216414614060e-02 -2.415043360999999944e+00
2.620862566374954766e-02 -2.406649177999999889e+00
2.620862566374816682e-02 -2.398254995000000278e+00
1.667821633147610616e-02 -2.389860812000000223e+00
2.739992683028217094e-02 -2.381466629000000168e+00
2.263472216414614060e-02 -2.373072446000000113e+00
3.573903499602022055e-02 -2.364678263000000058e+00
1.786951749801011027e-02 -2.356284080000000003e+00
2.739992683028217094e-02 -2.347889896999999948e+00
2.739992683028217094e-02 -2.339495713999999893e+00
2.859122799681617852e-02 -2.331101530999999838e+00
1.786951749801105743e-02 -2.322707347999999783e+00
3.335643266295221232e-02 -2.314313165000000172e+00
2.859122799681617852e-02 -2.305918982000000117e+00
2.739992683028217094e-02 -2.297524799000000062e+00
2.978252916335018610e-02 -2.289130616000000007e+00
3.097383032988419369e-02 -2.280736432999999952e+00
2.263472216414614060e-02 -2.272342249999999897e+00
3.454773382948804483e-02 -2.263948066999999842e+00
3.335643266295221232e-02 -2.255553884000000231e+00
2.739992683028217094e-02 -2.247159701000000176e+00
2.859122799681617852e-02 -2.238765518000000121e+00
2.739992683028217094e-02 -2.230371335000000066e+00
3.693033616255422813e-02 -2.221977152000000011e+00
3.454773382948621296e-02 -2.213582968999999956e+00
4.050423966215625782e-02 -2.205188785999999901e+00
3.097383032988419369e-02 -2.196794602999999846e+00
3.693033616255618490e-02 -2.188400419999999791e+00
3.097383032988419369e-02 -2.180006237000000180e+00
3.097383032988419369e-02 -2.171612054000000125e+00
4.050423966215625782e-02 -2.163217871000000070e+00
4.050423966215625782e-02 -2.154823688000000015e+00
3.812163732908824265e-02 -2.146429504999999960e+00
3.573903499602022055e-02 -2.138035321999999905e+00
4.407814316176060510e-02 -2.129641138999999850e+00
5.003464899442831848e-02 -2.121246956000000239e+00
4.169554082869026540e-02 -2.112852773000000184e+00
5.360855249403033429e-02 -2.104458590000000129e+00
5.360855249403033429e-02 -2.096064407000000074e+00
5.360855249403033429e-02 -2.087670224000000019e+00
4.646074549482628879e-02 -2.079276040999999964e+00
5.360855249403033429e-02 -2.070881857999999909e+00
5.599115482709835639e-02 -2.062487674999999854e+00
6.313896182630573950e-02 -2.054093491999999799e+00
5.122595016096231912e-02 -2.045699309000000188e+00
4.288684199522426604e-02 -2.037305126000000133e+00
5.479985366056434187e-02 -2.028910943000000078e+00
